alert_id,asset_id,date,event_time
YWG6P8N45eQ,eb95MtR,2019-06-12T00:00:00.000+03:00,07:46:17
W03mt1Aibkm,M8nZraD,2019-06-14T00:00:00.000+03:00,17:54:37
W03mt1Aibkm,k9erBCo,2019-06-14T00:00:00.000+03:00,17:54:37
Wxro5AaiSSI,i5vBaaL,2019-06-16T00:00:00.000+03:00,00:40:41
Wxro5AaiSSI,vYtPZaG,2019-06-16T00:00:00.000+03:00,00:40:41
Wxro5AaiSSI,tEO2uZY,2019-06-16T00:00:00.000+03:00,00:40:41
Wxro5AaiSSI,rBW1thP,2019-06-16T00:00:00.000+03:00,00:40:41
X9x5OMaVagy,nt6OoQe,2019-06-14T00:00:00.000+03:00,09:07:58
X9x5OMaVagy,m1wdpv7,2019-06-14T00:00:00.000+03:00,09:07:58
qWytEuoODzH,JrW7clc,2019-06-10T00:00:00.000+03:00,02:41:41
qWytEuoODzH,i4bwbGF,2019-06-10T00:00:00.000+03:00,02:41:41
qWytEuoODzH,stGh5h4,2019-06-10T00:00:00.000+03:00,02:41:41
sHqLZ3ygoVI,e8JazQK,2019-06-13T00:00:00.000+03:00,03:41:58
sHqLZ3ygoVI,gWOGYqH,2019-06-13T00:00:00.000+03:00,03:41:58
sHqLZ3ygoVI,Ld9XdgG,2019-06-13T00:00:00.000+03:00,03:41:58
Jgz1VRqqEo2,FOxgcYl,2019-06-14T00:00:00.000+03:00,17:10:00
Jgz1VRqqEo2,mSvzOUR,2019-06-14T00:00:00.000+03:00,17:10:00
2VsSDcyzFF7,KcbhslD,2019-06-12T00:00:00.000+03:00,09:13:57
2VsSDcyzFF7,MQUESRJ,2019-06-12T00:00:00.000+03:00,09:13:57
2VsSDcyzFF7,aklVn3g,2019-06-12T00:00:00.000+03:00,09:13:57
S2byDm68oNU,rDWSDCU,2019-06-10T00:00:00.000+03:00,03:06:02
S2byDm68oNU,35eOUBP,2019-06-10T00:00:00.000+03:00,03:06:02
S2byDm68oNU,ZWncsF8,2019-06-10T00:00:00.000+03:00,03:06:02
S2byDm68oNU,nvCKWXd,2019-06-10T00:00:00.000+03:00,03:06:02
kdlifFZxjtH,DThhAri,2019-06-12T00:00:00.000+03:00,10:11:35
kdlifFZxjtH,jNNvdc1,2019-06-12T00:00:00.000+03:00,10:11:35
kdlifFZxjtH,mQEtNDT,2019-06-12T00:00:00.000+03:00,10:11:35
nDfa0Vfh0Nt,3m4JdZR,2019-06-15T00:00:00.000+03:00,20:07:12
O9zC9Tx6eJv,nF7bSRB,2019-06-14T00:00:00.000+03:00,01:17:34
O9zC9Tx6eJv,AybeIgi,2019-06-14T00:00:00.000+03:00,01:17:34
O9zC9Tx6eJv,pIOt66q,2019-06-14T00:00:00.000+03:00,01:17:34
O9zC9Tx6eJv,EPIC5n7,2019-06-14T00:00:00.000+03:00,01:17:34
O9zC9Tx6eJv,JR1coLh,2019-06-14T00:00:00.000+03:00,01:17:34
lxQRbsBwMR0,cxOZEYW,2019-06-12T00:00:00.000+03:00,02:55:11
lxQRbsBwMR0,tROMGAO,2019-06-12T00:00:00.000+03:00,02:55:11
lxQRbsBwMR0,gyoZxK9,2019-06-12T00:00:00.000+03:00,02:55:11
oQ9FOYI48SY,OVnu0SN,2019-06-11T00:00:00.000+03:00,13:10:18
t126DDTsC60,BHGWmy0,2019-06-14T00:00:00.000+03:00,05:43:38
t126DDTsC60,JAKCZLM,2019-06-14T00:00:00.000+03:00,05:43:38
t126DDTsC60,7Gv5VfR,2019-06-14T00:00:00.000+03:00,05:43:38
uv41T4StZ37,0ppn2Ow,2019-06-18T00:00:00.000+03:00,04:23:20
uv41T4StZ37,icqJDwf,2019-06-18T00:00:00.000+03:00,04:23:20
uv41T4StZ37,Yfrsyb8,2019-06-18T00:00:00.000+03:00,04:23:20
qpzO9bDEXYB,J5oLsOt,2019-06-11T00:00:00.000+03:00,04:20:37
Za6H30LVAdt,24GKzbN,2019-06-13T00:00:00.000+03:00,13:25:11
Za6H30LVAdt,c3Fbbud,2019-06-13T00:00:00.000+03:00,13:25:11
Za6H30LVAdt,MyluDZX,2019-06-13T00:00:00.000+03:00,13:25:11
Za6H30LVAdt,FBHwGTw,2019-06-13T00:00:00.000+03:00,13:25:11
Za6H30LVAdt,1njjGTc,2019-06-13T00:00:00.000+03:00,13:25:11
dtj3qBnaJ0E,r9zBqGI,2019-06-15T00:00:00.000+03:00,15:04:03
dtj3qBnaJ0E,Y8ZDtn1,2019-06-15T00:00:00.000+03:00,15:04:03
dtj3qBnaJ0E,3URDQS6,2019-06-15T00:00:00.000+03:00,15:04:03
uTQimz0xfbI,jpLXLt4,2019-06-15T00:00:00.000+03:00,14:10:49
uTQimz0xfbI,ZDb80hU,2019-06-15T00:00:00.000+03:00,14:10:49
ChPjT8d8BRX,lgU6J6N,2019-06-11T00:00:00.000+03:00,12:47:21
KdVKuoubHtU,qV3h1NK,2019-06-13T00:00:00.000+03:00,14:23:37
KdVKuoubHtU,Tar4yeU,2019-06-13T00:00:00.000+03:00,14:23:37
ZFtpDbRGwpR,SWhPZO5,2019-06-10T00:00:00.000+03:00,04:08:00
ZFtpDbRGwpR,aJf53K2,2019-06-10T00:00:00.000+03:00,04:08:00
ZFtpDbRGwpR,XT660rg,2019-06-10T00:00:00.000+03:00,04:08:00
ZFtpDbRGwpR,u3UWzeQ,2019-06-10T00:00:00.000+03:00,04:08:00
oQ9FOYI48SY,t1Y7g6s,2019-06-18T00:00:00.000+03:00,08:59:06
oQ9FOYI48SY,6qyhsSr,2019-06-18T00:00:00.000+03:00,08:59:06
oQ9FOYI48SY,8fotY0w,2019-06-18T00:00:00.000+03:00,08:59:06
uTQimz0xfbI,JqYS5UD,2019-06-12T00:00:00.000+03:00,01:09:12
uTQimz0xfbI,tVFQF5r,2019-06-12T00:00:00.000+03:00,01:09:12
uTQimz0xfbI,YXO01Lw,2019-06-12T00:00:00.000+03:00,01:09:12
uTQimz0xfbI,BZGxRkH,2019-06-12T00:00:00.000+03:00,01:09:12
uTQimz0xfbI,ziubSZk,2019-06-12T00:00:00.000+03:00,01:09:12
Ph5RppQOrFa,NiYqnAA,2019-06-18T00:00:00.000+03:00,08:55:56
Ph5RppQOrFa,Spvhx6p,2019-06-18T00:00:00.000+03:00,08:55:56
WD5Lr4HkCqo,8Buf7T2,2019-06-16T00:00:00.000+03:00,17:20:21
WD5Lr4HkCqo,OH3FyTQ,2019-06-16T00:00:00.000+03:00,17:20:21
WD5Lr4HkCqo,RTfvlJp,2019-06-16T00:00:00.000+03:00,17:20:21
ZFtpDbRGwpR,AXWuMdG,2019-06-12T00:00:00.000+03:00,18:55:18
ZFtpDbRGwpR,SUiywWF,2019-06-16T00:00:00.000+03:00,00:53:03
ZFtpDbRGwpR,dR9ee8Q,2019-06-16T00:00:00.000+03:00,00:53:03
ZFtpDbRGwpR,l1bwo9o,2019-06-16T00:00:00.000+03:00,00:53:03
lxQRbsBwMR0,2vAd61G,2019-06-10T00:00:00.000+03:00,07:30:36
lxQRbsBwMR0,NG1Bzya,2019-06-10T00:00:00.000+03:00,07:30:36
vUJgHPBBwjb,hwaJjyv,2019-06-14T00:00:00.000+03:00,22:05:04
vUJgHPBBwjb,na8bxVN,2019-06-14T00:00:00.000+03:00,22:05:04
vUJgHPBBwjb,go7XWWS,2019-06-14T00:00:00.000+03:00,22:05:04
0ZrX3rIidUB,lPVaaFA,2019-06-13T00:00:00.000+03:00,11:19:02
0ZrX3rIidUB,WseBCCl,2019-06-13T00:00:00.000+03:00,11:19:02
p8VCdPHXCuZ,KIuA5N0,2019-06-12T00:00:00.000+03:00,22:49:15
p8VCdPHXCuZ,eipE40w,2019-06-12T00:00:00.000+03:00,22:49:15
p8VCdPHXCuZ,dl2bQ1p,2019-06-12T00:00:00.000+03:00,22:49:15
VRYMEmmYp50,hcTCoQj,2019-06-18T00:00:00.000+03:00,03:06:30
VRYMEmmYp50,qln6lEk,2019-06-18T00:00:00.000+03:00,03:06:30
VRYMEmmYp50,VxMLBRB,2019-06-18T00:00:00.000+03:00,03:06:30
nWiOqwQnfta,cI9WWBj,2019-06-12T00:00:00.000+03:00,02:18:00
oQ9FOYI48SY,mGv4i4U,2019-06-17T00:00:00.000+03:00,10:12:57
YqxeNT2b1WJ,p8DxGuh,2019-06-13T00:00:00.000+03:00,08:43:46
YqxeNT2b1WJ,uJC0YSE,2019-06-13T00:00:00.000+03:00,08:43:46
YqxeNT2b1WJ,Sdk01J8,2019-06-13T00:00:00.000+03:00,08:43:46
YqxeNT2b1WJ,nm8VU4t,2019-06-13T00:00:00.000+03:00,08:43:46
YqxeNT2b1WJ,unwkeTd,2019-06-13T00:00:00.000+03:00,08:43:46
u6GnQ51znX6,v2zbqtp,2019-06-12T00:00:00.000+03:00,09:47:25
u6GnQ51znX6,n77YZDd,2019-06-12T00:00:00.000+03:00,09:47:25
u6GnQ51znX6,xfI7WeH,2019-06-16T00:00:00.000+03:00,06:05:33
ThuJ4nOJR5O,3LOAdtL,2019-06-17T00:00:00.000+03:00,05:12:15
ThuJ4nOJR5O,ScsjUu5,2019-06-17T00:00:00.000+03:00,05:12:15
ThuJ4nOJR5O,T5pV1V1,2019-06-17T00:00:00.000+03:00,05:12:15
ThuJ4nOJR5O,HTW83A4,2019-06-17T00:00:00.000+03:00,05:12:15
ThuJ4nOJR5O,5xa9kSz,2019-06-17T00:00:00.000+03:00,05:12:15
mEmTZVPrTJd,aWE7xYX,2019-06-12T00:00:00.000+03:00,19:56:03
mEmTZVPrTJd,hw0LXzO,2019-06-12T00:00:00.000+03:00,19:56:03
mEmTZVPrTJd,HsETEma,2019-06-12T00:00:00.000+03:00,19:56:03
vwsUROfwNk4,rNC1xEj,2019-06-17T00:00:00.000+03:00,03:03:43
vwsUROfwNk4,uOgiKLQ,2019-06-17T00:00:00.000+03:00,03:03:43
vwsUROfwNk4,OmrGeUa,2019-06-17T00:00:00.000+03:00,03:03:43
vwsUROfwNk4,ngsX5wE,2019-06-17T00:00:00.000+03:00,03:03:43
vwsUROfwNk4,DYu8qmX,2019-06-17T00:00:00.000+03:00,03:03:43
9eWpr1cPXEE,RZUKnqT,2019-06-15T00:00:00.000+03:00,01:57:15
HttiH0rqiG4,Onl9dgS,2019-06-18T00:00:00.000+03:00,20:53:34
HttiH0rqiG4,Qg7bIyS,2019-06-18T00:00:00.000+03:00,20:53:34
HttiH0rqiG4,QsIcJ9e,2019-06-18T00:00:00.000+03:00,20:53:34
HttiH0rqiG4,9GHmItp,2019-06-18T00:00:00.000+03:00,20:53:34
KFto5Cml9aH,qMRC18y,2019-06-17T00:00:00.000+03:00,01:01:32
dtj3qBnaJ0E,DZZj91L,2019-06-13T00:00:00.000+03:00,01:50:21
dtj3qBnaJ0E,VNq3Jwo,2019-06-13T00:00:00.000+03:00,01:50:21
uv41T4StZ37,SnzvcQz,2019-06-17T00:00:00.000+03:00,09:01:04
FYFObaGlK4Q,WBLGs1I,2019-06-18T00:00:00.000+03:00,00:42:21
FYFObaGlK4Q,ABkBzal,2019-06-18T00:00:00.000+03:00,00:42:21
FYFObaGlK4Q,4IecoGZ,2019-06-18T00:00:00.000+03:00,00:42:21
05exWW0L1LJ,TATtnhk,2019-06-11T00:00:00.000+03:00,05:09:14
05exWW0L1LJ,CPOuE5I,2019-06-11T00:00:00.000+03:00,05:09:14
05exWW0L1LJ,BJLxoS5,2019-06-11T00:00:00.000+03:00,05:09:14
05exWW0L1LJ,KSV9Deh,2019-06-11T00:00:00.000+03:00,05:09:14
Ph5RppQOrFa,Ky1T6se,2019-06-11T00:00:00.000+03:00,02:49:08
Ph5RppQOrFa,6LLh9P5,2019-06-11T00:00:00.000+03:00,02:49:08
Ph5RppQOrFa,f5JJR2G,2019-06-11T00:00:00.000+03:00,02:49:08
Ph5RppQOrFa,nkKM5tp,2019-06-11T00:00:00.000+03:00,02:49:08
Ph5RppQOrFa,aW2Wkmd,2019-06-11T00:00:00.000+03:00,02:49:08
XhBrfwWdYgU,u1x2aG9,2019-06-13T00:00:00.000+03:00,12:28:30
XhBrfwWdYgU,rvWoDLy,2019-06-13T00:00:00.000+03:00,12:28:30
XhBrfwWdYgU,jrUqlYW,2019-06-13T00:00:00.000+03:00,12:28:30
XhBrfwWdYgU,mTOsylU,2019-06-13T00:00:00.000+03:00,12:28:30
k01Jbv2jug2,31ueFxY,2019-06-16T00:00:00.000+03:00,01:53:22
k01Jbv2jug2,KUyckPB,2019-06-16T00:00:00.000+03:00,01:53:22
k01Jbv2jug2,844L008,2019-06-16T00:00:00.000+03:00,01:53:22
k01Jbv2jug2,Hx192pa,2019-06-16T00:00:00.000+03:00,01:53:22
k01Jbv2jug2,kCkFVXK,2019-06-16T00:00:00.000+03:00,01:53:22
u6GnQ51znX6,lB0lNXi,2019-06-14T00:00:00.000+03:00,08:02:22
XGo0nQHCZzR,9UDohqW,2019-06-11T00:00:00.000+03:00,05:33:45
XGo0nQHCZzR,ljgSt2S,2019-06-11T00:00:00.000+03:00,05:33:45
Y7cWwyAi30w,hduLqgl,2019-06-13T00:00:00.000+03:00,02:41:20
Y7cWwyAi30w,LJ9nyMc,2019-06-13T00:00:00.000+03:00,02:41:20
Zuo4OWw2Sk0,XjqnW3F,2019-06-18T00:00:00.000+03:00,07:25:18
Zuo4OWw2Sk0,VzusELm,2019-06-18T00:00:00.000+03:00,07:25:18
ThuJ4nOJR5O,Mffyoql,2019-06-14T00:00:00.000+03:00,18:13:55
djBVUKLJdaU,MuOimJO,2019-06-17T00:00:00.000+03:00,15:44:48
djBVUKLJdaU,PawomFY,2019-06-17T00:00:00.000+03:00,15:44:48
djBVUKLJdaU,akeHmkb,2019-06-17T00:00:00.000+03:00,15:44:48
djBVUKLJdaU,MQyCREp,2019-06-17T00:00:00.000+03:00,15:44:48
GoRkTU71sLp,Mh3kvcI,2019-06-13T00:00:00.000+03:00,12:33:17
GoRkTU71sLp,vD3I2eM,2019-06-13T00:00:00.000+03:00,12:33:17
YzfYeIz55BB,GkYJzcp,2019-06-17T00:00:00.000+03:00,14:38:44
YzfYeIz55BB,5w0uJq3,2019-06-17T00:00:00.000+03:00,14:38:44
YzfYeIz55BB,aFKG6ye,2019-06-17T00:00:00.000+03:00,14:38:44
YzfYeIz55BB,3hlvSUA,2019-06-17T00:00:00.000+03:00,14:38:44
oQ9FOYI48SY,FMaQLFG,2019-06-12T00:00:00.000+03:00,13:30:42
oQ9FOYI48SY,U8FbWFm,2019-06-12T00:00:00.000+03:00,13:30:42
qWytEuoODzH,zyGVxrA,2019-06-15T00:00:00.000+03:00,05:40:54
qWytEuoODzH,JIUaaLZ,2019-06-15T00:00:00.000+03:00,05:40:54
qWytEuoODzH,GPbiBTS,2019-06-15T00:00:00.000+03:00,05:40:54
soOEM5S7lYr,zubivIc,2019-06-13T00:00:00.000+03:00,09:29:36
wNDjFPdOejC,TOBx0Tn,2019-06-10T00:00:00.000+03:00,22:50:05
wNDjFPdOejC,wLl2qm5,2019-06-10T00:00:00.000+03:00,22:50:05
1AlMxb4jeZ8,Rx66rN9,2019-06-15T00:00:00.000+03:00,13:54:31
1AlMxb4jeZ8,syUFLUW,2019-06-15T00:00:00.000+03:00,13:54:31
1AlMxb4jeZ8,lsjH2Gc,2019-06-15T00:00:00.000+03:00,13:54:31
P1GR3AvXGz6,S7ptEUN,2019-06-16T00:00:00.000+03:00,04:53:10
P1GR3AvXGz6,DqAIDjY,2019-06-16T00:00:00.000+03:00,04:53:10
P1GR3AvXGz6,HnN107p,2019-06-16T00:00:00.000+03:00,04:53:10
P1GR3AvXGz6,Ct1m5YI,2019-06-16T00:00:00.000+03:00,04:53:10
P1GR3AvXGz6,C4IdKAV,2019-06-16T00:00:00.000+03:00,04:53:10
X7cYrWsMibY,SMyojJo,2019-06-12T00:00:00.000+03:00,10:13:20
biXRQ1DEME2,MapWgy4,2019-06-10T00:00:00.000+03:00,02:22:48
Jgz1VRqqEo2,GtzEtP4,2019-06-17T00:00:00.000+03:00,12:03:27
Jgz1VRqqEo2,942Z5hO,2019-06-17T00:00:00.000+03:00,12:03:27
YqxeNT2b1WJ,kPao2qc,2019-06-11T00:00:00.000+03:00,09:44:43
kdlifFZxjtH,AxdjDKt,2019-06-14T00:00:00.000+03:00,00:23:25
kdlifFZxjtH,ufW3DY8,2019-06-14T00:00:00.000+03:00,00:23:25
HttiH0rqiG4,wI22BvX,2019-06-11T00:00:00.000+03:00,06:02:00
HttiH0rqiG4,II3V8DD,2019-06-11T00:00:00.000+03:00,06:02:00
05exWW0L1LJ,RYkQnXn,2019-06-16T00:00:00.000+03:00,09:52:23
05exWW0L1LJ,fN5wUM1,2019-06-16T00:00:00.000+03:00,09:52:23
05exWW0L1LJ,PdKLXzT,2019-06-16T00:00:00.000+03:00,09:52:23
05exWW0L1LJ,w4w4Doc,2019-06-16T00:00:00.000+03:00,09:52:23
JHDImbeDmR8,wCQnj2c,2019-06-18T00:00:00.000+03:00,09:38:26
S2byDm68oNU,ZbzyqYG,2019-06-11T00:00:00.000+03:00,10:28:28
S2byDm68oNU,zxis47V,2019-06-11T00:00:00.000+03:00,10:28:28
X9x5OMaVagy,T7JY3Tc,2019-06-11T00:00:00.000+03:00,06:24:44
X9x5OMaVagy,qaaWmKN,2019-06-11T00:00:00.000+03:00,06:24:44
X9x5OMaVagy,PBUbPg7,2019-06-11T00:00:00.000+03:00,06:24:44
X9x5OMaVagy,LqaZdgn,2019-06-11T00:00:00.000+03:00,06:24:44
X9x5OMaVagy,SyvS9Ke,2019-06-11T00:00:00.000+03:00,06:24:44
dtj3qBnaJ0E,ctw47Jx,2019-06-11T00:00:00.000+03:00,02:36:29
dtj3qBnaJ0E,rL8APy4,2019-06-11T00:00:00.000+03:00,02:36:29
dtj3qBnaJ0E,kysrkeN,2019-06-11T00:00:00.000+03:00,02:36:29
dtj3qBnaJ0E,7tDFFb7,2019-06-11T00:00:00.000+03:00,02:36:29
dtj3qBnaJ0E,sOB4kEs,2019-06-11T00:00:00.000+03:00,02:36:29
eSh0VWspC3x,FaF4f2p,2019-06-18T00:00:00.000+03:00,22:26:18
eSh0VWspC3x,lz9IU6O,2019-06-18T00:00:00.000+03:00,22:26:18
eSh0VWspC3x,ueH6bN1,2019-06-18T00:00:00.000+03:00,22:26:18
eSh0VWspC3x,hvHF3ie,2019-06-18T00:00:00.000+03:00,22:26:18
eSh0VWspC3x,lV9UwdE,2019-06-18T00:00:00.000+03:00,22:26:18
p8VCdPHXCuZ,RdRIkcB,2019-06-15T00:00:00.000+03:00,11:49:46
p8VCdPHXCuZ,8ioroDr,2019-06-15T00:00:00.000+03:00,11:49:46
KFto5Cml9aH,ixmp13M,2019-06-13T00:00:00.000+03:00,02:55:12
KFto5Cml9aH,rXlSdQo,2019-06-13T00:00:00.000+03:00,02:55:12
KFto5Cml9aH,Pm8fysX,2019-06-13T00:00:00.000+03:00,02:55:12
KFto5Cml9aH,upsPPcT,2019-06-13T00:00:00.000+03:00,02:55:12
X9x5OMaVagy,eM8mANa,2019-06-12T00:00:00.000+03:00,01:10:19
X9x5OMaVagy,GDwJBRI,2019-06-12T00:00:00.000+03:00,01:10:19
X9x5OMaVagy,PCKHerJ,2019-06-12T00:00:00.000+03:00,01:10:19
X9x5OMaVagy,mhsezT0,2019-06-12T00:00:00.000+03:00,01:10:19
0wtOQkEFagA,85KIFuk,2019-06-12T00:00:00.000+03:00,02:48:50
0wtOQkEFagA,JcKVyA7,2019-06-12T00:00:00.000+03:00,02:48:50
0wtOQkEFagA,qsYjJkZ,2019-06-12T00:00:00.000+03:00,02:48:50
0wtOQkEFagA,KiAjrDI,2019-06-12T00:00:00.000+03:00,02:48:50
0wtOQkEFagA,x1SZCSN,2019-06-12T00:00:00.000+03:00,02:48:50
CvBff6D4n0P,nnaw49v,2019-06-10T00:00:00.000+03:00,07:36:02
CvBff6D4n0P,jRriLhO,2019-06-10T00:00:00.000+03:00,07:36:02
CvBff6D4n0P,E47sd2K,2019-06-10T00:00:00.000+03:00,07:36:02
IHshPfu2MUo,rDM9RNW,2019-06-15T00:00:00.000+03:00,19:06:33
gF33midLYxb,nw2PlVW,2019-06-16T00:00:00.000+03:00,12:17:39
k01Jbv2jug2,sF1xNLl,2019-06-17T00:00:00.000+03:00,00:42:45
k01Jbv2jug2,SZkLhXr,2019-06-17T00:00:00.000+03:00,00:42:45
VRYMEmmYp50,cZejEc7,2019-06-13T00:00:00.000+03:00,17:30:09
VRYMEmmYp50,EPSFcYY,2019-06-13T00:00:00.000+03:00,17:30:09
gF33midLYxb,1BOnTKh,2019-06-12T00:00:00.000+03:00,03:53:14
gF33midLYxb,htk7loz,2019-06-12T00:00:00.000+03:00,03:53:14
gF33midLYxb,V7rQHza,2019-06-12T00:00:00.000+03:00,03:53:14
gF33midLYxb,UPGSRrK,2019-06-12T00:00:00.000+03:00,03:53:14
gF33midLYxb,jZFV0gG,2019-06-18T00:00:00.000+03:00,00:45:01
gF33midLYxb,ArVBA8i,2019-06-18T00:00:00.000+03:00,00:45:01
kdg3hBfiwCk,N0Cni0d,2019-06-10T00:00:00.000+03:00,17:34:45
IHshPfu2MUo,5oNkKax,2019-06-14T00:00:00.000+03:00,03:15:39
OMXjUVK2uot,qzHUXHv,2019-06-15T00:00:00.000+03:00,11:09:22
YqxeNT2b1WJ,gk0R2nd,2019-06-12T00:00:00.000+03:00,09:10:25
YqxeNT2b1WJ,Ngnoq5J,2019-06-12T00:00:00.000+03:00,09:10:25
YqxeNT2b1WJ,aldoW65,2019-06-12T00:00:00.000+03:00,09:10:25
YqxeNT2b1WJ,lqGN7SH,2019-06-12T00:00:00.000+03:00,09:10:25
lxQRbsBwMR0,SLURcca,2019-06-15T00:00:00.000+03:00,04:49:14
lxQRbsBwMR0,Jn4h8z8,2019-06-15T00:00:00.000+03:00,04:49:14
lxQRbsBwMR0,XloBybg,2019-06-15T00:00:00.000+03:00,04:49:14
lxQRbsBwMR0,zB44ju0,2019-06-15T00:00:00.000+03:00,04:49:14
lxQRbsBwMR0,HQ3cLDB,2019-06-18T00:00:00.000+03:00,08:15:01
lxQRbsBwMR0,xGrhcPE,2019-06-18T00:00:00.000+03:00,08:15:01
lxQRbsBwMR0,bH5OsqN,2019-06-18T00:00:00.000+03:00,08:15:01
lxQRbsBwMR0,rS5yM1b,2019-06-18T00:00:00.000+03:00,08:15:01
lxQRbsBwMR0,JXiuRsO,2019-06-18T00:00:00.000+03:00,08:15:01
D4C04PosYg6,Xqz516S,2019-06-17T00:00:00.000+03:00,13:46:03
D4C04PosYg6,dMDF7VT,2019-06-17T00:00:00.000+03:00,13:46:03
D4C04PosYg6,evigV5V,2019-06-17T00:00:00.000+03:00,13:46:03
D4C04PosYg6,2qEHlDe,2019-06-17T00:00:00.000+03:00,13:46:03
2Jof51BvzqX,ySySLIC,2019-06-18T00:00:00.000+03:00,21:14:30
2Jof51BvzqX,h59TgXq,2019-06-18T00:00:00.000+03:00,21:14:30
2Jof51BvzqX,ILtr0IE,2019-06-18T00:00:00.000+03:00,21:14:30
2Jof51BvzqX,ZEm3TCD,2019-06-18T00:00:00.000+03:00,21:14:30
2Jof51BvzqX,NkHZSZ4,2019-06-18T00:00:00.000+03:00,21:14:30
XGo0nQHCZzR,dEFVkUe,2019-06-13T00:00:00.000+03:00,13:41:12
XGo0nQHCZzR,TEiqD0d,2019-06-13T00:00:00.000+03:00,13:41:12
XGo0nQHCZzR,CLSAHwq,2019-06-13T00:00:00.000+03:00,13:41:12
XGo0nQHCZzR,PsK6gNr,2019-06-13T00:00:00.000+03:00,13:41:12
OMXjUVK2uot,S0sauPm,2019-06-11T00:00:00.000+03:00,01:56:08
OMXjUVK2uot,pz2BhKw,2019-06-11T00:00:00.000+03:00,01:56:08
OMXjUVK2uot,2iGx5ZX,2019-06-11T00:00:00.000+03:00,01:56:08
OMXjUVK2uot,GVNJzjY,2019-06-11T00:00:00.000+03:00,01:56:08
Y7cWwyAi30w,njIUGII,2019-06-12T00:00:00.000+03:00,09:02:31
Y7cWwyAi30w,SVcn0R4,2019-06-12T00:00:00.000+03:00,09:02:31
Y7cWwyAi30w,TNv3FkZ,2019-06-12T00:00:00.000+03:00,09:02:31
Y7cWwyAi30w,1B2uyQx,2019-06-12T00:00:00.000+03:00,09:02:31
Y7cWwyAi30w,k2W4KoI,2019-06-17T00:00:00.000+03:00,11:08:32
Y7cWwyAi30w,57V0kgJ,2019-06-17T00:00:00.000+03:00,11:08:32
Y7cWwyAi30w,ih7jaRm,2019-06-17T00:00:00.000+03:00,11:08:32
YWG6P8N45eQ,ObMhErN,2019-06-17T00:00:00.000+03:00,08:00:11
YWG6P8N45eQ,chOpuc5,2019-06-17T00:00:00.000+03:00,08:00:11
YWG6P8N45eQ,S4bNIlM,2019-06-17T00:00:00.000+03:00,08:00:11
YWG6P8N45eQ,jWBEvmo,2019-06-17T00:00:00.000+03:00,08:00:11
YWG6P8N45eQ,RKUAStD,2019-06-17T00:00:00.000+03:00,08:00:11
wNDjFPdOejC,YzoP57r,2019-06-18T00:00:00.000+03:00,06:42:40
814iPfEdDRq,2cvHinK,2019-06-12T00:00:00.000+03:00,08:50:30
BxKRvWMrY6I,mrHhPgo,2019-06-11T00:00:00.000+03:00,05:16:45
Pbt9PMCguA6,iVOsTsk,2019-06-18T00:00:00.000+03:00,01:03:43
Pbt9PMCguA6,aHcaPx5,2019-06-18T00:00:00.000+03:00,01:03:43
Pbt9PMCguA6,EqUWQvA,2019-06-18T00:00:00.000+03:00,01:03:43
Pbt9PMCguA6,hiPDTaE,2019-06-18T00:00:00.000+03:00,01:03:43
Pbt9PMCguA6,XyCkaBk,2019-06-18T00:00:00.000+03:00,01:03:43
bMyqknj909n,LOCv7yo,2019-06-10T00:00:00.000+03:00,23:26:20
bMyqknj909n,MmfpPFf,2019-06-10T00:00:00.000+03:00,23:26:20
JHDImbeDmR8,QY7WOWl,2019-06-15T00:00:00.000+03:00,05:30:29
JHDImbeDmR8,RdvM4sU,2019-06-15T00:00:00.000+03:00,05:30:29
JHDImbeDmR8,Drs10n1,2019-06-15T00:00:00.000+03:00,05:30:29
WD5Lr4HkCqo,sAXgSOt,2019-06-17T00:00:00.000+03:00,04:32:40
WD5Lr4HkCqo,FtXESJf,2019-06-17T00:00:00.000+03:00,04:32:40
WD5Lr4HkCqo,VYsVaVJ,2019-06-17T00:00:00.000+03:00,04:32:40
h4MLSFigPQ4,4Jihfqr,2019-06-10T00:00:00.000+03:00,12:27:58
h4MLSFigPQ4,l0MW0wQ,2019-06-10T00:00:00.000+03:00,12:27:58
h4MLSFigPQ4,D3QK0zf,2019-06-10T00:00:00.000+03:00,12:27:58
jlcYc5PQ5u5,la74Cv1,2019-06-17T00:00:00.000+03:00,16:08:32
jlcYc5PQ5u5,PtyPenO,2019-06-17T00:00:00.000+03:00,16:08:32
nGw2Qqb7Ll8,h9R2RvQ,2019-06-12T00:00:00.000+03:00,16:12:24
qpzO9bDEXYB,4p1Z6xv,2019-06-18T00:00:00.000+03:00,05:26:06
qpzO9bDEXYB,K6jBoJH,2019-06-18T00:00:00.000+03:00,05:26:06
czQwIHOzm03,j2kOaQp,2019-06-16T00:00:00.000+03:00,03:41:45
czQwIHOzm03,MQNa64J,2019-06-16T00:00:00.000+03:00,03:41:45
czQwIHOzm03,8zjYrCG,2019-06-16T00:00:00.000+03:00,03:41:45
czQwIHOzm03,XCvITOk,2019-06-16T00:00:00.000+03:00,03:41:45
0wtOQkEFagA,keMt53t,2019-06-11T00:00:00.000+03:00,07:47:09
0wtOQkEFagA,7Y2V4nh,2019-06-11T00:00:00.000+03:00,07:47:09
0wtOQkEFagA,9zmWdER,2019-06-11T00:00:00.000+03:00,07:47:09
